id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	price_lower	price_upper	price_range	price_mid	wallet
89702	-3	-2	1	7303.453104	2416.8388	9720.986968	0	9720.291904	0.8321190466688236	0.26	3.12	23%	42%	0.9997	0.9998	0.0001	0.9998	0xed2fe2a0fecb1c51c52145d759bead06e6e9aadb
122442	-3	2	5	3779.363781	2000	77.334214	5702.152374	5779.363781	0.496718436529966	0.26	3.14	100%	100%	0.9997	1.2002	0.0005	1.2000	0xc21630862828c7f8febdaaafe8c887630c98d739
143588	12	13	1	2768.171062	2000.217578	4765.948068	0	4768.38864	0.4144106497538327	0.26	3.17	41%	24%	1.2012	1.2013	0.0001	1.2013	0xd4b9163f5f0ffc81e6698604234d9efb52fb95ae
119437	-3	-1	2	810	636.971475	0	1446.845152	1446.971475	0.25228685973424864	0.26	3.18	53%	16%	0.9997	0.9999	0.0002	0.9998	0x8325aff2ccc014468cdf20f2538d8534db7a100f
113948	-3	-2	1	220.073591	196.729117	0	416.752891	416.802708	0.18124345363864477	0.26	3.17	32%	10%	0.9997	0.9998	0.0001	0.9998	0x524ffd450cd312e24dea1f3bc4f885e6e6420874
70969	1	11	10	1031.41906	996.629605	1983.535276	44.17389	2028.0486649999998	0.17838457963419888	0.26	3.21	100%	100%	1.2001	1.2011	0.0010	1.2006	0x23fcd104a217f316dbfa66efcef38f0a084971ad
151903	5	15	10	925.555557	624.103207	884.285225	665.411348	1549.658764	0.13175689565602527	0.26	3.10	99%	96%	1.2005	1.2015	0.0010	1.2010	0x213bddf596932002b519864d35d5ac80b74f4262
142337	5	6	1	951.408383	152.137989	0	1104.076322	1103.546372	0.09724833049693898	0.26	3.22	80%	76%	1.2005	1.2006	0.0001	1.2006	0x0e5dcec05495e0ddfaf358b269602f44496cd6c4
200721	5	7	2	499.999999	211.167908	711.05609	0	711.167907	0.06194788333017152	0.26	3.18	31%	61%	1.2005	1.2007	0.0002	1.2006	0x88aa22e940e681f7521c679b07da64dc14198102
87292	-2	0	2	55.173444	7.313085	39.193482	23.290633	62.486529000000004	0.02682747526941608	0.26	3.13	28%	23%	0.9998	1.2000	0.0002	0.9999	0xc0b7acd5860a2c095232626f20ee4d787491dfc9
84671	-2	0	2	229.389237	50.865951	280.264437	0	280.25518800000003	0.02473162243354984	0.26	3.22	66%	68%	0.9998	1.2000	0.0002	0.9999	0x7e52b698f130b980d68ac45cb043ebd79d38617b
192904	4	9	5	101.043473	37.820606	138.84638	0	138.864079	0.023796513883535063	0.26	3.13	97%	96%	1.2004	1.2009	0.0005	1.2007	0x6ba7b6406e12a4c6dc6f96c4c7da06c9ddbf3022
199281	0	8	8	30.950483	82.41831	113.344833	0	113.36879300000001	0.01945515088394384	0.26	3.13	98%	98%	1.2000	1.2008	0.0008	1.2004	0x9b843f8098d0c17270f474cc24368594ae09070b
127460	1	3	2	9.960307	8.43183	0	18.394585	18.392136999999998	0.0015680899540687452	0.26	3.11	51%	14%	1.2001	1.2003	0.0002	1.2002	0x1b5abe83cd6ff9a0fbb3b8b0eebd9d96a764b937
82007	-3	2	5	108834.509155	38098.094348	146941.563725	0	146932.603503	24.566377770683783	0.25	03.05	52%	59%	0.9997	1.2002	0.0005	1.2000	0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d
87041	-2	0	2	63835.976979	8489.279829	72326.855076	0	72325.256808	23.70751261113231	0.25	2.99	18%	18%	0.9998	1.2000	0.0002	0.9999	0xefa7abb07b8c53fa221f8327e383734e3b983d09
70172	5	7	2	97796.235565	74325.728077	172081.605304	0	172121.963642	14.206855127405404	0.25	03.01	79%	72%	1.2005	1.2007	0.0002	1.2006	0x7fe4b2632f5ae6d930677d662af26bc0a06672b3
81692	-1	0	1	105457.999745	42102.480028	147564.089327	0	147560.479773	12.285249850172482	0.25	03.04	0%	84%	0.9999	1.2000	0.0001	1.2000	0x37a9a5cc504c42d2ace5c8300f21602db57691d5
71955	2	4	2	78821.738329	21218.743041	100035.788064	0	100040.48137	8.190562940418513	0.25	2.99	29%	31%	1.2002	1.2004	0.0002	1.2003	0xae025de76780d42525b4e0a86af9b51f9b671378
142342	5	6	1	57106.261546	10787.497347	454.306438	67471.048878	67893.758893	5.631515568393644	0.25	03.03	11%	11%	1.2005	1.2006	0.0001	1.2006	0x977762a5d4f5b334ffe4eb4f05b2c6847ff7348d
129044	1	2	1	4090.940944	61408.939011	0	65500.685401	65499.879955000004	5.462192348494787	0.25	03.04	59%	20%	1.2001	1.2002	0.0001	1.2002	0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c
153592	3	8	5	46141.666188	20000	0	66170.538566	66141.666188	5.4473741833666445	0.25	03.01	80%	73%	1.2003	1.2008	0.0005	1.2006	0x4130d96971a2ccd408f3ff75d5bc9daf147b314c
139622	10	13	3	7304.263505	57659.93489	64898.903222	0	64964.198395	5.414870674288967	0.25	03.04	81%	84%	1.2010	1.2013	0.0003	1.2012	0x02ad9a8eee316a143f46bb91064aa035fdf8c11a
141260	4	5	1	54385.017416	10521.155316	0	64931.091075	64906.17273200001	5.3813896173867635	0.25	03.03	65%	62%	1.2004	1.2005	0.0001	1.2005	0x02ad9a8eee316a143f46bb91064aa035fdf8c11a
131461	3	8	5	26322.257438	11055.784559	0	37394.469275	37378.041997	3.1024613714013896	0.25	03.03	23%	39%	1.2003	1.2008	0.0005	1.2006	0xf615e09c562527fac928f21007cf7b38c3f32a97
71262	2	7	5	13500	16675.625324	30169.988093	0	30175.625324	2.5366909578320223	0.25	03.07	100%	87%	1.2002	1.2007	0.0005	1.2005	0x81db2dfd33b24419f0f715e331f678411eb1ec30
120862	-2	-1	1	2028.10431	4986.549877	0	7014.422084	7014.654187	1.7501896852151742	0.25	03.04	28%	7%	0.9998	0.9999	0.0001	0.9999	0xce3bcc903b570a51e0097c5a877904dacae38aef
97049	-5	-2	3	8933.451566	9995.541415	0	18926.574439	18928.992981	1.5587478122013203	0.25	03.01	31%	26%	0.9995	0.9998	0.0003	0.9997	0xdc5ad3b588ba2aa050522dd92ad9053ed03f0467
111964	-1	0	1	13614.008366	1357.983788	14972.121792	0	14971.992154	1.2657530203127176	0.25	03.09	20%	18%	0.9999	1.2000	0.0001	1.2000	0x7e8ce0bc69b8f32517b1581a518086c84d7f1215
154083	5	8	3	9509.38966	5475.595207	0	14991.689005	14984.984867000001	1.2313160242718335	0.25	3.00	100%	100%	1.2005	1.2008	0.0003	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
142875	10	11	1	3397.064066	8139.151257	0	11539.903855	11536.215323	0.9570271445497085	0.25	03.03	0%	100%	1.2010	1.2011	0.0001	1.2011	0xf87e0a571bfc9fa98bc44442e0084fcbfdc7af39
150554	10	11	1	4695.754168	5201.679642	9892.098514	0	9897.43381	0.8305634812119673	0.25	03.06	16%	8%	1.2010	1.2011	0.0001	1.2011	0x9ebbc7f5067287d90a039459a643c11195f8f158
191830	3	4	1	3609.220309	6491.97067	0	10102.570366	10101.190978999999	0.8293163348686406	0.25	3.00	0%	67%	1.2003	1.2004	0.0001	1.2004	0xf87e0a571bfc9fa98bc44442e0084fcbfdc7af39
84846	-2	0	2	7611.402548	1825.254132	9436.986435	0	9436.65668	0.7871956736865446	0.25	03.04	68%	68%	0.9998	1.2000	0.0002	0.9999	0x7e52b698f130b980d68ac45cb043ebd79d38617b
39104	-2	-1	1	7817.429745	97.774145	7915.223381	0	7915.203890000001	0.6722670607936305	0.25	3.10	0%	7%	0.9998	0.9999	0.0001	0.9999	0x5957145fab56dfe5af988a4f55eda4b205922c1d
150258	3	13	10	656.445324	2139.373802	1911.764726	882.999017	2795.8191260000003	0.46574199450743353	0.25	03.04	100%	100%	1.2003	1.2013	0.0010	1.2008	0x6b73f63cf407beb818d011b0f1ea144ffa56fb7b
96964	-4	-2	2	630.57819	259.884689	0	890.292144	890.4628789999999	0.37361567702909226	0.25	03.06	40%	20%	0.9996	0.9998	0.0002	0.9997	0xf503ccc4f4a7efc25b00cb92dd74c9470bbba586
101012	-2	5	7	239.689417	255.858403	0	495.627091	495.54782	0.20411817305406182	0.25	03.01	66%	59%	0.9998	1.2005	0.0007	1.2002	0xb399254f4744d91058beec7ed6e1062aae71b126
114384	-3	-1	2	420.492365	113.823884	0	534.241119	534.316249	0.17620705936512937	0.25	03.01	39%	11%	0.9997	0.9999	0.0002	0.9998	0xe35eb1d49422e501ce277137438b0170b61ab8f7
91872	-4	-3	1	894.428989	818.599307	749.198703	963.779068	1713.028296	0.14027496028539457	0.25	2.99	100%	100%	0.9996	0.9997	0.0001	0.9997	0x81a57be2cf8d386712f3838c3171f1b31d9bc5b4
58368	-3	-1	2	1037.170236	589.184364	1033.45099	592.902762	1626.3546	0.13721108967243334	0.25	03.08	100%	100%	0.9997	0.9999	0.0002	0.9998	0xfcecc24729bccb72fb3ec5d9bcb25a8051e246fb
84847	-2	0	2	500	119.902615	619.924276	0	619.902615	0.051708801155485956	0.25	03.04	30%	33%	0.9998	1.2000	0.0002	0.9999	0xc33f2507893133b881ba8562e6def8162626f1e2
141683	3	8	5	82.266275	38.608295	120.859908	0	120.87456999999999	0.051015171847931855	0.25	03.08	13%	15%	1.2003	1.2008	0.0005	1.2006	0x37f3e839e80b7d0bfa7c1b0f8ec0f7b7f111ece3
132063	4	6	2	301.500044	163.73173	0	465.393166	465.231774	0.038284370075237856	0.25	3.00	23%	30%	1.2004	1.2006	0.0002	1.2005	0x2feb12b34a09cac2a518e51e4044a46800ee8ca7
110436	-3	2	5	77.572279	35.424083	0	112.998075	112.996362	0.028035921690070287	0.25	03.02	93%	60%	0.9997	1.2002	0.0005	1.2000	0x9b843f8098d0c17270f474cc24368594ae09070b
71492	4	5	1	91.172916	219.640433	310.717758	0	310.813349	0.026233722872015072	0.25	03.08	8%	12%	1.2004	1.2005	0.0001	1.2005	0x9a6940e51f181850a4aecaeb077e7e21251029cf
102695	0	5	5	66.031195	24.35677	90.386324	0	90.387965	0.015029662558405269	0.25	03.03	72%	66%	1.2000	1.2005	0.0005	1.2003	0xbd965b59b7eb8b5f703e47ec5b8dcac3b5ccc098
115424	-3	1	4	76.034196	9.020367	0	85.048571	85.054563	0.014000329270395372	0.25	3.00	100%	91%	0.9997	1.2001	0.0004	0.9999	0x11b5caf3ad10d3f4384cdb8ea46f525802d52113
131385	3	8	5	86.026029	44.0217	0	130.102335	130.047729	0.01101051361905964	0.25	03.09	91%	99%	1.2003	1.2008	0.0005	1.2006	0x6ba7b6406e12a4c6dc6f96c4c7da06c9ddbf3022
100835	-3	7	10	10.44	9.87582	0	20.320445	20.31582	0.0068748899712054515	0.25	03.09	98%	93%	0.9997	1.2007	0.0010	1.2002	0xd6b8eb7256e24d27712f12a6fbf2b4c34df0cad2
162998	0	5	5	55.653046	18.672473	45.668711	28.658395	74.325519	0.006274409671324956	0.25	03.08	100%	100%	1.2000	1.2005	0.0005	1.2003	0x0e304d98145f1974f741a89965ab75d66626723b
99918	-1	12	13	15.14883	17.886252	26.127419	6.903398	33.035082	0.0027008381966267393	0.25	2.98	100%	100%	0.9999	1.2012	0.0013	1.2006	0x374d5221a4367fe746cc6c92d333c6ce15386fcd
71503	4	5	1	1.661798	4.001485	5.66154	0	5.663283	0.0004692260375244187	0.25	03.02	100%	90%	1.2004	1.2005	0.0001	1.2005	0x10720be2a75ee331be03a5b147dd50d118d810e5
74874	1	3	2	35276.80729	4329.03395	39605.36101	0	39605.841239999994	78.56676493666804	0.24	2.90	52%	35%	1.2001	1.2003	0.0002	1.2002	0xc2d5904602e2d76d3d04ec28a5a1c52e136c4475
81793	-2	3	5	240678.766049	74881.242999	293470.618274	22095.892384	315560.009048	25.115936687927487	0.24	2.91	100%	100%	0.9998	1.2003	0.0005	1.2001	0xc125fa384407c574522a18c17440d437d6767bba
72135	2	3	1	180345.450323	4796.663623	185141.148545	0	185142.113946	14.93590258987438	0.24	2.94	77%	48%	1.2002	1.2003	0.0001	1.2003	0x897a7f6af47881c62d7ca7e3dc5bd8a1341ad8ae
122800	-2	-1	1	18049.821952	49397.173308	0	67444.948999	67446.99526	10.76528071572067	0.24	2.91	45%	12%	0.9998	0.9999	0.0001	0.9999	0x8985d5c3465d07321e981f3289eae1789ee13c79
84550	-2	2	4	9009.657462	899.767231	0	9909.588312	9909.424692999999	10.108477328731253	0.24	2.86	52%	31%	0.9998	1.2002	0.0004	1.2000	0xaccccebfc56a22d59fa394897ba929bdb789b4bb
131147	4	6	2	83302.450461	35785.674308	65576.759678	53519.785761	119088.124769	9.665260045877567	0.24	2.96	100%	100%	1.2004	1.2006	0.0002	1.2005	0xdcf23cbeb9d23c487b2c862415444c46c9a4bf11
85962	-2	-1	1	57912.816066	31117.238661	86854.363194	2180.937825	89030.054727	7.013971094325531	0.24	2.88	100%	100%	0.9998	0.9999	0.0001	0.9999	0x02bb11ac6121de64fb931219712eb0073c182174
191831	3	4	1	20901.326715	37595.599153	0	58504.91403	58496.925868000006	4.611632929608499	0.24	2.88	0%	67%	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
132408	4	5	1	2093.747121	7002.800347	8638.803771	454.878521	9096.547468	4.335331222280764	0.24	2.90	7%	12%	1.2004	1.2005	0.0001	1.2005	0xb58a13a72c970fcc3f7d125866347b21ef96f21a
100708	-4	5	9	1834.611717	34874.99824	13497.722371	23208.248107	36709.609957	2.956933063465517	0.24	2.94	100%	100%	0.9996	1.2005	0.0009	1.2001	0xacd37800e67ce9a35bf6cef176be1303d73f8f29
100726	-4	5	9	905.758635	17006.082331	6585.98993	11324.080028	17911.840966	1.4370478151354822	0.24	2.93	100%	100%	0.9996	1.2005	0.0009	1.2001	0xacd37800e67ce9a35bf6cef176be1303d73f8f29
201073	5	6	1	3186.869598	4631.838559	7816.255841	0	7818.708157	1.25490986191662	0.24	2.93	29%	58%	1.2005	1.2006	0.0001	1.2006	0x1fe4fd70272327264510e55bb2e79689a2f90b6c
159971	5	8	3	6473.11611	8506.070281	14974.210728	0	14979.186391	1.1986214078742616	0.24	2.92	100%	98%	1.2005	1.2008	0.0003	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
72125	2	3	1	11539.075712	306.9058	11845.919741	0	11845.981512	0.9639661672026991	0.24	2.97	100%	98%	1.2002	1.2003	0.0001	1.2003	0xf87e0a571bfc9fa98bc44442e0084fcbfdc7af39
114066	-4	1	5	4084.06644	1683.526955	0	5767.278883	5767.593395	0.9148882803086076	0.24	2.89	100%	100%	0.9996	1.2001	0.0005	0.9999	0x213bddf596932002b519864d35d5ac80b74f4262
128973	1	2	1	699.884063	10571.000639	318.227001	10952.73467	11270.884702	0.8887822043091186	0.24	2.88	88%	43%	1.2001	1.2002	0.0001	1.2002	0xd7e20a009c543eb011774762dc3dd084e17883ff
100409	1	6	5	391.879411	1000	0	1392.086991	1391.879411	0.6764325744736233	0.24	2.96	37%	38%	1.2001	1.2006	0.0005	1.2004	0x0258da40e011acb8e0f6308d6dda4de363c9b604
159961	5	8	3	2468.399296	3804.269314	6270.421258	0	6272.668610000001	0.5114322777914906	0.24	2.98	36%	33%	1.2005	1.2008	0.0003	1.2007	0x95c7603944bfed303c4c93349cd61f6818931f91
110182	-2	3	5	4421.192492	1344.534118	5765.917134	0	5765.72661	0.46750237615181	0.24	2.96	80%	76%	0.9998	1.2003	0.0005	1.2001	0x213bddf596932002b519864d35d5ac80b74f4262
72050	-1	5	6	2400.448075	2587.489906	3136.709594	1851.105473	4987.937980999999	0.4063354093320249	0.24	2.97	100%	100%	0.9999	1.2005	0.0006	1.2002	0x443fd22ab5f10a30824ef40e03c49b374bea3c51
83065	-3	2	5	442.570413	181.34393	0	623.920092	623.9143429999999	0.3923274375342552	0.24	2.87	56%	34%	0.9997	1.2002	0.0005	1.2000	0xae24b4bdad4633f0961dc66a491473d6bc8e5ba0
153799	4	5	1	1890.133007	2019.91961	0	3910.952156	3910.052617	0.3105108579382069	0.24	2.90	9%	2%	1.2004	1.2005	0.0001	1.2005	0x7f80e4f856f2fd93433de3c6aedc5d30f925a115
70058	3	8	5	1164.05383	1558.221227	2721.584851	0	2722.275057	0.21474740893542554	0.24	2.88	96%	84%	1.2003	1.2008	0.0005	1.2006	0x9a212305c951911d92fc7a457c48d900e33dfecd
173421	0	3	3	182.682336	561.202629	487.90048	255.924914	743.884965	0.12025135281939295	0.24	2.95	100%	100%	1.2000	1.2003	0.0003	1.2002	0x7e585b7de11fceeeb0dca46850d13026ea2678d9
150553	9	14	5	518.61783	227.909343	746.304792	0	746.5271730000001	0.12012524960836576	0.24	2.94	54%	59%	1.2009	1.2014	0.0005	1.2012	0xb90781ceb500f80a9c101225ed5451449a3aa5bc
119189	-3	-2	1	176.751117	1299.723519	0	1476.438232	1476.474636	0.11591174170262442	0.24	2.87	100%	100%	0.9997	0.9998	0.0001	0.9998	0xd3c6ab0158c0ab1a13908a213b6ed7a9155efb7d
154524	6	7	1	614.529609	795.050243	0	1409.996741	1409.579852	0.11412466579144434	0.24	2.96	92%	85%	1.2006	1.2007	0.0001	1.2007	0xd9cf2e3e07955af2f272030e35a948326cf733f7
94208	-5	0	5	151.109659	71.533909	0	222.617933	222.643568	0.08869113577217551	0.24	2.91	58%	43%	0.9995	1.2000	0.0005	0.9998	0x6619b0d21cbbcc86207ffd0093646104720bada1
184504	1	2	1	199.999971	5.727023	205.726413	0	205.726994	0.08358894678366535	0.24	2.97	53%	36%	1.2001	1.2002	0.0001	1.2002	0x27b11bcb001d0e751271db594e96b91d1f4a03b9
162901	-3	5	8	235.666468	270.625589	129.639379	376.675088	506.292057	0.08126858405832937	0.24	2.93	100%	100%	0.9997	1.2005	0.0008	1.2001	0xd11b918766254a63d5ba8298c98c1927b468107d
142454	4	9	5	193.220553	60.025721	0	253.383352	253.246274	0.040337730040364964	0.24	2.91	58%	37%	1.2004	1.2009	0.0005	1.2007	0x64184b3b9d6a89cc4af74eed5bd0940e7f3d98d7
91980	-5	0	5	168.299998	69.999495	0	238.269784	238.29949299999998	0.03824526210791409	0.24	2.93	60%	55%	0.9995	1.2000	0.0005	0.9998	0x8f915bb53334e79db931e9dd781cb4622d12535e
82259	-2	0	2	1234736.025424	185632.432652	0	1420261.133578	1420368.4580760002	325.6020804313983	0.23	2.79	22%	28%	0.9998	1.2000	0.0002	0.9999	0x7fe4b2632f5ae6d930677d662af26bc0a06672b3
143627	12	13	1	851178.386655	604502.203496	1454943.121596	0	1455680.590151	112.71712364086669	0.23	2.83	11%	7%	1.2012	1.2013	0.0001	1.2013	0xa05e21550eb86462388783047da318d2de20bbda
141309	4	5	1	599734	176632.736989	0	776643.487323	776366.736989	60.30174242189142	0.23	2.84	100%	53%	1.2004	1.2005	0.0001	1.2005	0x664d8f8f2417f52cbbf5bd82ba82eefc58a87f07
204939	2	4	2	29999.999998	10264.673626	26621.229944	13644.32009	40264.673624	18.667059688998176	0.23	2.82	43%	47%	1.2002	1.2004	0.0002	1.2003	0xdbedb1b7d359b0776e139d385c78a5ac9b27c0f9
150816	8	14	6	33333	20347.295906	53661.715247	0	53680.295906	8.154928245211963	0.23	2.77	70%	76%	1.2008	1.2014	0.0006	1.2011	0x9da98cc8e38cef116e3db6c62e495a524400ba3e
122200	-3	0	3	44465.929357	60432.30152	0	104895.403994	104898.230877	8.1130093935119	0.23	2.82	71%	53%	0.9997	1.2000	0.0003	0.9999	0x9d8320c0d6f0130434fb945072d6fff879576697
150529	9	14	5	69860.166011	31183.096169	100448.859528	564.458159	101043.26217999999	7.785516036806806	0.23	2.81	100%	100%	1.2009	1.2014	0.0005	1.2012	0xf4ee4b8976cd874dfe860302546e0d9886b89034
139218	10	17	7	19984.0032	12082.533794	32052.870748	0	32066.536994000002	7.460002654092624	0.23	2.83	46%	61%	1.2010	1.2017	0.0007	1.2014	0x04722123cc98c8a78f4d2851d2b363561af99edf
150723	9	14	5	8616.831233	3746.851781	12360.029156	0	12363.683014	1.8708776440310504	0.23	2.76	64%	65%	1.2009	1.2014	0.0005	1.2012	0x5a5bbbacb4cd325d2f44771abdfb3d7c3697ab16
150731	9	14	5	6992.343313	3040.476631	10029.85493	0	10032.819944	1.5167091703736344	0.23	2.76	64%	65%	1.2009	1.2014	0.0005	1.2012	0x5a5bbbacb4cd325d2f44771abdfb3d7c3697ab16
100040	4	5	1	8820.690078	8343.451555	6479.954823	10685.253011	17164.141633	1.3294931195644661	0.23	2.83	100%	100%	1.2004	1.2005	0.0001	1.2005	0x6dd1e0028ef0a634b01e13b2291949255610b38f
150985	7	12	5	3875.047345	3931.906182	7803.70786	0	7806.953527	1.1882361384101332	0.23	2.78	42%	50%	1.2007	1.2012	0.0005	1.2010	0xe0ef1bb24eb839bc63082e77dde6ba5f01c23220
66389	2	3	1	2498.483092	9368.400712	0	11867.607109	11866.883804000001	0.9105077876275934	0.23	2.80	100%	100%	1.2002	1.2003	0.0001	1.2003	0xf87e0a571bfc9fa98bc44442e0084fcbfdc7af39
118748	-3	-2	1	1177.036603	9019.147422	350.663481	9845.350524	10196.184025	0.7655684246185326	0.23	2.74	100%	100%	0.9997	0.9998	0.0001	0.9998	0xbe7dd82facd47d3598803f44cb980078466aeba3
127683	1	3	2	4437.444421	3846.114738	0	8284.652739	8283.559159	0.6423368996932499	0.23	2.83	95%	58%	1.2001	1.2003	0.0002	1.2002	0x256348328c7b187a6c08bc72bd578cbddc0881f3
152678	8	12	4	1200	415.41655	1615.063034	0	1615.41655	0.24303941168525098	0.23	2.75	35%	44%	1.2008	1.2012	0.0004	1.2010	0xbbb87a9ab0b07aee4bb32dd53781385de553d192
100891	-4	5	9	1207.235783	2000.00417	1179.069427	2028.175177	3207.2399530000002	0.24143236432544196	0.23	2.75	100%	100%	0.9996	1.2005	0.0009	1.2001	0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd
100186	3	8	5	274.293179	115.416812	389.666832	0	389.709991	0.24049006885063479	0.23	2.82	14%	24%	1.2003	1.2008	0.0005	1.2006	0x8d8e77cc22362189ad881c27d22332330fd42f68
100000	-2	7	9	109.280506	323.782581	0	433.127184	433.063087	0.19718470884328265	0.23	2.77	54%	47%	0.9998	1.2007	0.0009	1.2003	0x3236d8db3360960e75ae020d58f4c91261af7447
96178	-4	-2	2	711.934795	290.676225	0	1002.418119	1002.61102	0.15589207669272798	0.23	2.84	25%	27%	0.9996	0.9998	0.0002	0.9997	0x12c58f57177b8d5832f60cfa690770c19ac9da19
134387	-4	14	18	77.332	581.643106	278.537212	380.253985	658.975106	0.15132188333083935	0.23	2.79	100%	100%	0.9996	1.2014	0.0018	1.2005	0xc45d7bf2ab69e5942647c9d8b7558f314e940ca1
81120	0	1	1	1180.650764	814.322674	1994.956819	0	1994.973438	0.15125675296334795	0.23	2.77	0%	13%	1.2000	1.2001	0.0001	1.2000	0x55cb8ddc294d4090867e392ddda458f647e59e1c
81712	-2	3	5	1375.881058	475.532703	1708.324695	143.127776	1851.413761	0.14350604845412554	0.23	2.83	100%	100%	0.9998	1.2003	0.0005	1.2001	0xa71475e2141395767d64a7a7cdf38c15906250fb
94246	-4	-2	2	405.686897	176.210761	0	581.788259	581.897658	0.13551407196004528	0.23	2.83	23%	27%	0.9996	0.9998	0.0002	0.9997	0x6ac54906d7eae6bec5c7fbd26988de4bebd621a7
155034	8	13	5	1080.591394	330.631399	1410.939072	0	1411.222793	0.10868911685510296	0.23	2.81	65%	72%	1.2008	1.2013	0.0005	1.2011	0xf85301143cabbd7aeda500b480a8dac24c051634
135964	6	19	13	120.735255	123.532507	244.153118	0	244.267762	0.0751346202729759	0.23	2.81	72%	82%	1.2006	1.2019	0.0013	1.2013	0xc79c4d42ede2961f95a2157fbddd9d9221ce735e
101302	0	5	5	129.999999	57.147042	0	187.189467	187.147041	0.0732946137998787	0.23	2.86	37%	38%	1.2000	1.2005	0.0005	1.2003	0x955c7a95c666bd823d3c9c2ab4fb677fe8b93440
86498	-2	-1	1	470.708623	263.636197	734.392815	0	734.34482	0.05646851696786728	0.23	2.81	23%	19%	0.9998	0.9999	0.0001	0.9999	0xeb70bedbc85fa2d40fd31bab4a2a4e3848bcfeee
96440	-5	0	5	499.985786	230.69548	0	730.595753	730.681266	0.05605797982083105	0.23	2.80	69%	50%	0.9995	1.2000	0.0005	0.9998	0x9cfce0b3cbf61c73eb742612739e99d2050ee20b
94590	-4	-1	3	192.297093	48.219947	0	240.474756	240.51703999999998	0.03667222047353497	0.23	2.78	29%	35%	0.9996	0.9999	0.0003	0.9998	0x79e41c2d158c5d6f2606459d04c4280cf20b8e13
57593	-4	1	5	233.660751	124.196537	234.094214	123.763171	357.85728800000004	0.027552572813528325	0.23	2.81	100%	100%	0.9996	1.2001	0.0005	0.9999	0x2a48a3c3d862a9530d8c6e3d8cd660e0dfced315
131890	3	8	5	210.054173	110.261679	0	320.449487	320.315852	0.024683848105456926	0.23	2.81	21%	35%	1.2003	1.2008	0.0005	1.2006	0x6ebcddc1cf51969a0672210267c7dbb88f6ff54e
170987	-2	5	7	28	61.817994	0	89.828939	89.817994	0.0210136129409665	0.23	2.85	100%	100%	0.9998	1.2005	0.0007	1.2002	0x2d8bd6e540c4a6dfe70304ab77654a0ac2414613
70795	4	7	3	96.827025	170.133358	266.876094	0	266.960383	0.02032967933103594	0.23	2.78	60%	40%	1.2004	1.2007	0.0003	1.2006	0x781e028a002dda7e5842fc8671fe006b51b4c7bd
114280	-4	1	5	89.780247	36.086708	0	125.859923	125.866955	0.019205019767386113	0.23	2.78	97%	79%	0.9996	1.2001	0.0005	0.9999	0x6ba7b6406e12a4c6dc6f96c4c7da06c9ddbf3022
110537	-1	1	2	99.999982	5.101127	105.101593	0	105.10110900000001	0.015794626380354934	0.23	2.74	28%	34%	0.9999	1.2001	0.0002	1.2000	0xdb25a7884c810709d554985b2e721c16f74b694b
115499	-3	-2	1	89.305259	65.776787	89.119169	65.962827	155.082046	0.011829570889285974	0.23	2.78	100%	100%	0.9997	0.9998	0.0001	0.9998	0xfecce90a2d76ac67a145366dce0c970874f7391a
110218	-2	3	5	90.912678	26.436978	117.353453	0	117.349656	0.00918253914655769	0.23	2.86	68%	71%	0.9998	1.2003	0.0005	1.2001	0x6ba7b6406e12a4c6dc6f96c4c7da06c9ddbf3022
129121	0	5	5	24.589443	24.593561	0	49.191534	49.183004	0.003710575912012056	0.23	2.75	89%	78%	1.2000	1.2005	0.0005	1.2003	0x1c235c3af910d38d5fe784c62a9993037e31839c
201239	5	6	1	3.447885	5.002548	8.447784	0	8.450433	0.0013043937800226104	0.23	2.82	27%	55%	1.2005	1.2006	0.0001	1.2006	0xf1db5c88ac2b757e8b33f2e58e19cc55b3039898
157128	0	9	9	0	254049.407611	217734.006055	36203.432645	254049.407611	18.44223405362046	0.22	2.65	100%	100%	1.2000	1.2009	0.0009	1.2005	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879
139819	11	16	5	29959.068245	15125.083674	45066.258355	0	45084.151918999996	9.759225603738374	0.22	2.63	42%	57%	1.2011	1.2016	0.0005	1.2014	0x673a25b2871c1c1560e8aae8faf84b60b70e4940
99726	-1	5	6	0	133242.706583	77156.620586	56060.91205	133242.706583	9.734489983128352	0.22	2.67	100%	93%	0.9999	1.2005	0.0006	1.2002	0x83fe9748fac353106c5c988b93ce229f895e0b02
133951	8	10	2	66668.940107	29718.034404	0	96449.056496	96386.97451100001	7.101877910274418	0.22	2.69	100%	100%	1.2008	1.2010	0.0002	1.2009	0xbc6565913a8c36d110a59927b3f3aed9a94a43f7
